file_path,duration,pitch_min,pitch_max,pitch_mean,pitch_std,velocity_min,velocity_max,velocity_mean,velocity_std,tempo_mean,tempo_std,chord_changes,harmony_complexity,rhythm_mean,rhythm_std,syncopation,note_overlap_ratio,total_notes,tempo_variation,dynamic_range,dynamic_contrast,emotion
../EMOPIA_1.0/midis\Q1_4ydjOX3pWds_1.mid,19.989583333333332,27,82,57.14798206278027,14.995981014944475,43,106,88.87892376681614,10.083003267654622,120.0,0.0,151,151.0,0.5556392470104633,0.4821935594951384,0.8678176750283771,0.9192825112107623,223,0,63,10.083003267654622,happy
../EMOPIA_1.0/midis\Q1_5Ju9q1N2x0E_2.mid,59.98958333333333,26,95,60.83720930232558,10.649664767205913,28,102,69.68217054263566,14.443412433722342,120.0,0.0,276,276.0,0.9767618499677002,0.9143057489756325,0.936058005342722,0.9321705426356589,516,0,74,14.443412433722342,happy
../EMOPIA_1.0/midis\Q1_5NW0zDu6IYM_2.mid,65.5390625,27,91,63.49285714285714,14.71320904521387,53,108,87.84857142857143,9.518249281656532,120.0,0.0,450,450.0,0.6178627232142856,0.5966948260356395,0.9657401290232803,0.9285714285714286,700,0,55,9.518249281656532,happy
../EMOPIA_1.0/midis\Q1_60LLKmpgzRM_0.mid,29.359375,29,84,65.98076923076923,12.249788671042742,20,87,42.21153846153846,15.00684015638502,120.0,0.0,24,24.0,2.090870392628205,1.4264745502697658,0.6822395856285958,0.9038461538461539,52,0,67,15.00684015638502,happy
../EMOPIA_1.0/midis\Q1_6kRPHamGDSo_0.mid,29.989583333333332,38,86,59.3027027027027,11.12461323922882,27,98,72.3891891891892,14.145188921073345,120.0,0.0,103,103.0,0.728786599099099,0.6088826039222006,0.8354744786400853,0.9027027027027027,185,0,71,14.145188921073345,sad
../EMOPIA_1.0/midis\Q1_6kRPHamGDSo_1.mid,19.989583333333332,26,82,60.753768844221106,13.724667788194937,45,110,86.56281407035176,13.410219762966538,120.0,0.0,129,129.0,0.6441779208542714,0.5832204924316843,0.9053717514227297,0.8994974874371859,199,0,65,13.410219762966538,happy
../EMOPIA_1.0/midis\Q1_6kRPHamGDSo_3.mid,26.51953125,35,83,60.79904306220096,12.05362019684627,35,108,89.26315789473684,11.786076920097578,120.0,0.0,126,126.0,0.8555559708931421,0.9815811246917512,1.147302056307371,0.9473684210526315,209,0,73,11.786076920097578,happy
../EMOPIA_1.0/midis\Q1_6Uf9XBUD3wE_0.mid,29.989583333333332,30,86,60.70786516853933,13.240813858002458,33,86,71.28651685393258,9.33893253543473,120.0,0.0,114,114.0,1.0051863881086143,0.7866309026287628,0.7825721795824441,0.9213483146067416,178,0,53,9.33893253543473,hopeful
../EMOPIA_1.0/midis\Q1_6Uf9XBUD3wE_1.mid,39.98958333333333,28,95,60.95501730103806,19.274955982151752,28,93,62.63667820069204,11.771152823434033,120.0,0.0,402,402.0,0.45175308174740486,0.4415931390821371,0.9775099648994788,0.8719723183391004,578,0,65,11.771152823434033,happy
../EMOPIA_1.0/midis\Q1_6wFJhmhNeeg_0.mid,42.5,30,81,59.62642740619902,12.36789586327685,52,115,96.1305057096248,9.47130633158925,120.0,0.0,453,453.0,0.4867157762370856,0.3904463950313631,0.8022061623931654,0.8923327895595432,613,0,63,9.47130633158925,tense
../EMOPIA_1.0/midis\Q1_7yW9c7t8Hq0_1.mid,37.96875,29,91,62.054761904761904,12.591166638729831,39,112,87.52380952380952,11.570566301402337,120.0,0.0,269,269.0,0.528834945436508,0.6875343600861872,1.3000925260691432,0.9071428571428571,420,0,73,11.570566301402337,happy
../EMOPIA_1.0/midis\Q1_7yW9c7t8Hq0_2.mid,19.989583333333332,29,91,61.57539682539682,12.393925717213227,31,111,86.97222222222223,11.525128783420461,120.0,0.0,168,168.0,0.38835668816137564,0.3433052745497804,0.8839947528008715,0.8611111111111112,252,0,80,11.525128783420461,happy
../EMOPIA_1.0/midis\Q1_7yW9c7t8Hq0_3.mid,39.98958333333333,29,91,63.36344969199179,13.1707058901098,18,111,89.36139630390144,12.077980222863745,120.0,0.0,313,313.0,0.5046682494866529,0.6460378759561767,1.280123876652285,0.8747433264887063,487,0,93,12.077980222863745,happy
../EMOPIA_1.0/midis\Q1_8izVTDgBQPc_0.mid,39.98958333333333,31,86,63.270462633451956,12.701254574155284,53,88,75.41637010676156,5.778929914092138,120.0,0.0,135,135.0,1.023210446322657,1.0600462898487009,1.0360002613914168,0.900355871886121,281,0,35,5.778929914092138,hopeful
../EMOPIA_1.0/midis\Q1_8izVTDgBQPc_1.mid,29.989583333333332,30,81,56.15942028985507,13.738366027778248,44,87,72.17753623188406,7.142519326935264,120.0,0.0,168,168.0,0.530490451388889,0.4781039886088496,0.9012489995948368,0.8695652173913043,276,0,43,7.142519326935264,sad
../EMOPIA_1.0/midis\Q1_8rupdevqfuI_0.mid,39.98958333333333,30,87,63.01742160278746,12.822415163848728,37,97,77.75261324041811,9.84645809788543,120.0,0.0,156,156.0,0.9062772212543552,0.6139042524827901,0.6773912419790281,0.9616724738675958,287,0,60,9.84645809788543,hopeful
../EMOPIA_1.0/midis\Q1_8rupdevqfuI_1.mid,22.5,30,87,61.791666666666664,14.013112127858555,44,98,78.00595238095238,9.417876254261868,120.0,0.0,102,102.0,0.9994419642857143,0.7955062617831063,0.7959504305501545,0.9523809523809523,168,0,54,9.417876254261868,hopeful
../EMOPIA_1.0/midis\Q1_8rupdevqfuI_2.mid,29.989583333333332,34,87,62.45454545454545,11.754451318691547,7,96,68.66666666666667,14.682154357098163,120.0,0.0,99,99.0,1.2246225273569022,0.9854757877604793,0.804717997379509,0.9343434343434344,198,0,89,14.682154357098163,happy
../EMOPIA_1.0/midis\Q1_94ROf10d1iA_0.mid,39.33984375,42,92,68.8099173553719,11.395456575832418,24,98,71.85123966942149,13.608250509683238,120.0,0.0,41,41.0,1.4868823174931132,0.9174076877359981,0.6170008728617806,0.8925619834710744,121,0,74,13.608250509683238,hopeful
../EMOPIA_1.0/midis\Q1_94ROf10d1iA_1.mid,39.6796875,47,90,66.50955414012739,12.210269163684174,36,93,72.2484076433121,11.257074803570864,120.0,0.0,75,75.0,1.4655984607218682,1.2484017415559185,0.8518033929573239,0.9235668789808917,157,0,57,11.257074803570864,hopeful
../EMOPIA_1.0/midis\Q1_94ROf10d1iA_2.mid,19.989583333333332,39,73,59.2,6.6862137675559365,53,90,73.38181818181818,7.817209241831672,120.0,0.0,21,21.0,1.5000710227272727,1.1675321575498132,0.7783179195256555,0.8909090909090909,55,0,37,7.817209241831672,sad
../EMOPIA_1.0/midis\Q1_94ROf10d1iA_3.mid,46.09895833333333,37,92,66.69611307420494,12.729569056126975,35,101,81.75618374558304,10.200494805161389,120.0,0.0,152,152.0,1.0076422629564195,0.8148644021994254,0.8086842247055176,0.9293286219081273,283,0,66,10.200494805161389,happy
../EMOPIA_1.0/midis\Q1_9v2WSpn4FCw_0.mid,28.989583333333332,27,83,54.03867403314917,13.727966632210014,47,111,84.40883977900552,14.913701264079911,120.0,0.0,106,106.0,0.9775552486187845,1.1547229873336582,1.1812355250152857,0.9613259668508287,181,0,64,14.913701264079911,happy
../EMOPIA_1.0/midis\Q1_9v2WSpn4FCw_1.mid,19.989583333333332,26,84,54.63291139240506,16.972559547685893,40,112,90.4493670886076,11.889548366482087,120.0,0.0,102,102.0,0.3482743275316455,0.5920348461481083,1.6999095234612542,0.7531645569620253,158,0,72,11.889548366482087,hopeful
../EMOPIA_1.0/midis\Q1_9v2WSpn4FCw_10.mid,29.989583333333332,24,100,59.20792079207921,18.545982546475887,46,114,86.45214521452145,14.470529526281751,120.0,0.0,229,229.0,0.45383405528052806,0.3044060540138688,0.670743084332238,0.8844884488448845,303,0,68,14.470529526281751,happy
../EMOPIA_1.0/midis\Q1_9v2WSpn4FCw_2.mid,28.94921875,26,98,55.49612403100775,14.696212680395144,39,109,87.60077519379846,11.311632183504223,120.0,0.0,169,169.0,0.4060935481266151,0.9047683959335354,2.2279802279730863,0.8217054263565892,258,0,70,11.311632183504223,happy
../EMOPIA_1.0/midis\Q1_9v2WSpn4FCw_5.mid,38.89973958333333,29,80,52.8494623655914,11.523184891058978,49,113,89.8763440860215,12.845683747289135,120.0,0.0,100,100.0,1.0816672267025087,0.863918865485708,0.7986919120397015,0.9139784946236559,186,0,64,12.845683747289135,happy
../EMOPIA_1.0/midis\Q1_9v2WSpn4FCw_6.mid,37.08984375,24,81,52.83980582524272,11.116705174775424,47,109,81.13592233009709,11.603940194296175,120.0,0.0,119,119.0,0.6505676072006471,0.8756496045388826,1.3459778735476082,0.8106796116504854,206,0,62,11.603940194296175,happy
../EMOPIA_1.0/midis\Q1_9Yb9OEVwups_0.mid,29.989583333333332,31,71,52.947916666666664,10.0326236511886,15,97,67.9375,11.92713336961848,120.0,0.0,87,87.0,0.640964084201389,0.3937148908761293,0.6142542157672992,0.921875,192,0,82,11.92713336961848,sad
../EMOPIA_1.0/midis\Q1_ANZf1QXsNrY_0.mid,39.98958333333333,26,101,70.62745098039215,16.75634007527256,37,111,82.37647058823529,13.273570795415214,120.0,0.0,114,114.0,1.026970996732026,1.0658524881013907,1.0378603597307923,0.9647058823529412,255,0,74,13.273570795415214,happy
../EMOPIA_1.0/midis\Q1_ANZf1QXsNrY_1.mid,35.029947916666664,25,104,65.4983498349835,12.855088393589071,24,111,83.15511551155116,14.36186157470359,120.0,0.0,179,179.0,0.8076311537403741,0.8429266259442512,1.0437024649685855,0.9306930693069307,303,0,87,14.36186157470359,happy
../EMOPIA_1.0/midis\Q1_ANZf1QXsNrY_2.mid,27.4296875,25,92,61.825688073394495,16.264355147984382,58,115,97.47247706422019,10.555301042731324,120.0,0.0,139,139.0,0.7864523604740061,0.5309205634351009,0.6750829295179525,0.926605504587156,218,0,57,10.555301042731324,happy
../EMOPIA_1.0/midis\Q1_ANZf1QXsNrY_3.mid,29.9296875,24,98,62.97202797202797,14.4558377667183,41,109,80.44405594405595,12.248962407192469,120.0,0.0,182,182.0,0.8287214087995337,0.661086190098919,0.7977182477481218,0.9265734265734266,286,0,68,12.248962407192469,happy
../EMOPIA_1.0/midis\Q1_ANZf1QXsNrY_4.mid,46.73958333333333,30,100,63.04601226993865,13.627641277836583,57,110,83.80061349693251,10.26639641398787,120.0,0.0,182,182.0,0.9440184049079755,1.0300932802507332,1.091179234319217,0.7975460122699386,326,0,53,10.26639641398787,hopeful
../EMOPIA_1.0/midis\Q1_ANZf1QXsNrY_5.mid,37.658854166666664,24,98,64.07590759075907,13.617991172791221,61,117,96.6006600660066,11.168478726131953,120.0,0.0,184,184.0,0.8047132838283828,0.8815669935370769,1.0955044625870551,0.9405940594059405,303,0,56,11.168478726131953,happy
../EMOPIA_1.0/midis\Q1_aYe-2Glruu4_0.mid,29.459635416666664,29,80,58.31645569620253,12.706316881918749,41,109,86.06645569620254,10.775265339383209,120.0,0.0,179,179.0,0.45028596387130815,0.3848349474511055,0.8546456659286219,0.8987341772151899,316,0,68,10.775265339383209,happy
../EMOPIA_1.0/midis\Q1_aYe-2Glruu4_1.mid,29.9296875,29,96,64.34411085450347,17.354058399006203,48,109,93.905311778291,9.410955949179133,120.0,0.0,309,309.0,0.4049118312163203,0.8031790262853697,1.9835899185081578,0.8868360277136259,433,0,61,9.410955949179133,happy
../EMOPIA_1.0/midis\Q1_aYe-2Glruu4_3.mid,29.989583333333332,38,91,69.09486166007905,11.386789953940943,32,98,74.84584980237155,10.701296168822527,120.0,0.0,99,99.0,0.7623929512516467,0.5541020229005936,0.7267932133828169,0.9209486166007905,253,0,66,10.701296168822527,hopeful
../EMOPIA_1.0/midis\Q1_aYe-2Glruu4_4.mid,36.59895833333333,29,103,64.00631578947369,15.212804928579537,48,109,89.97473684210526,11.437675218523742,120.0,0.0,297,297.0,0.4186074561403508,0.5538701428006712,1.32312536405221,0.9031578947368422,475,0,61,11.437675218523742,happy
../EMOPIA_1.0/midis\Q1_BGf5nCdzPOc_0.mid,39.98958333333333,38,83,62.568738229755176,12.566376763475148,39,94,74.97363465160075,9.075497411583042,120.0,0.0,381,381.0,0.37845750941619577,0.4321935846878467,1.1419870763154987,0.847457627118644,531,0,55,9.075497411583042,hopeful
../EMOPIA_1.0/midis\Q1_BGf5nCdzPOc_1.mid,36.639322916666664,37,83,63.16331096196868,12.971063846691056,41,94,77.11409395973155,8.981111325688788,120.0,0.0,336,336.0,0.39075316927665926,0.6081670112248022,1.5563968741459153,0.8680089485458613,447,0,53,8.981111325688788,hopeful
../EMOPIA_1.0/midis\Q1_biROWEwkDQQ_3.mid,29.989583333333332,28,83,55.726190476190474,14.15393084988765,43,104,77.32142857142857,11.447770332175224,120.0,0.0,121,121.0,0.7667462384259259,0.6981520923250767,0.91053865977658,0.9087301587301587,252,0,61,11.447770332175224,sad
../EMOPIA_1.0/midis\Q1_bIx4DwkZxFY_0.mid,29.989583333333332,40,85,64.26712328767124,9.141423929047026,39,89,64.41780821917808,10.623543799849921,120.0,0.0,61,61.0,1.0094534817351597,0.45027507410621276,0.446058270394224,0.9452054794520548,146,0,50,10.623543799849921,happy
../EMOPIA_1.0/midis\Q1_bIx4DwkZxFY_1.mid,37.69921875,33,91,64.81509433962265,11.595369866873183,34,88,65.30566037735849,10.901314012788145,120.0,0.0,171,171.0,0.5023977987421383,0.6938830606108463,1.381142716684135,0.7811320754716982,265,0,54,10.901314012788145,hopeful
../EMOPIA_1.0/midis\Q1_bIx4DwkZxFY_2.mid,38.729166666666664,38,74,57.39344262295082,7.829352132521176,33,78,59.38251366120219,9.149404723601501,120.0,0.0,98,98.0,1.1016478825136613,0.8776499245741142,0.7966700962303448,0.9617486338797814,183,0,45,9.149404723601501,sad
../EMOPIA_1.0/midis\Q1_bQS8eAXAhyE_0.mid,39.98958333333333,48,86,66.11299435028249,10.033767877199839,53,107,74.68926553672317,12.446929057538192,120.0,0.0,32,32.0,1.1660707980225988,0.6511813345668717,0.5584406501484582,0.9209039548022598,177,0,54,12.446929057538192,hopeful
../EMOPIA_1.0/midis\Q1_bQS8eAXAhyE_1.mid,19.908854166666664,48,91,66.82608695652173,11.713619623672724,29,106,73.2336956521739,15.82563809534275,120.0,0.0,112,112.0,0.48019276494565216,0.2807814562069558,0.5847265446382442,0.875,184,0,77,15.82563809534275,hopeful
../EMOPIA_1.0/midis\Q1_bQS8eAXAhyE_2.mid,39.98958333333333,45,86,68.57848837209302,11.256765512704098,41,107,75.5203488372093,12.43329382051071,120.0,0.0,220,220.0,0.5228735162306201,0.40505899951642765,0.774678745323508,0.8953488372093024,344,0,66,12.43329382051071,hopeful
../EMOPIA_1.0/midis\Q1_cB-Xh8H_7-Q_0.mid,49.98958333333333,31,81,56.53333333333333,12.871090895604453,41,82,65.68275862068965,8.270459922673021,120.0,0.0,224,224.0,0.6606471503831417,0.5495450441838198,0.8318283729296518,0.896551724137931,435,0,41,8.270459922673021,sad
../EMOPIA_1.0/midis\Q1_Cg2u_Ldjv8g_0.mid,29.989583333333332,41,91,62.05703422053232,12.111042707492501,25,74,49.893536121673,10.196364634240904,120.0,0.0,181,181.0,0.7068975760456274,0.4379402176132465,0.6195242881763385,0.9695817490494296,263,0,49,10.196364634240904,happy
../EMOPIA_1.0/midis\Q1_Cg2u_Ldjv8g_1.mid,45.549479166666664,41,84,60.073089700996675,10.64472979993144,29,94,54.04318936877076,13.342963671123576,120.0,0.0,188,188.0,0.7375847868217054,0.4982507176781563,0.6755165325808127,0.9667774086378738,301,0,65,13.342963671123576,happy
../EMOPIA_1.0/midis\Q1_dfNdpy8TUzA_0.mid,29.989583333333332,44,85,67.64335664335664,10.448277935136892,28,93,66.45454545454545,12.960255151985907,120.0,0.0,52,52.0,1.1613308566433567,0.8137685280769386,0.7007206632130726,0.965034965034965,143,0,65,12.960255151985907,happy
../EMOPIA_1.0/midis\Q1_dfNdpy8TUzA_1.mid,26.908854166666664,33,85,61.95628415300546,11.209298022122763,37,98,78.6120218579235,9.342146566473232,120.0,0.0,85,85.0,0.8968934995446265,0.9293443404850193,1.0361813760015752,0.8142076502732241,183,0,61,9.342146566473232,hopeful
../EMOPIA_1.0/midis\Q1_dfNdpy8TUzA_2.mid,38.51953125,37,80,66.09950248756219,10.894795404993179,36,96,70.34825870646766,12.353343030636422,120.0,0.0,84,84.0,1.2921784307628523,1.1656674150703672,0.9020947783366126,0.8905472636815921,201,0,60,12.353343030636422,hopeful
../EMOPIA_1.0/midis\Q1_doM_LWo-74A_0.mid,28.819010416666664,25,98,64.16101694915254,16.68246330781704,54,111,91.63983050847457,10.750322343062425,120.0,0.0,145,145.0,0.8062930349576272,0.8622879643601297,1.0694473683571448,0.9449152542372882,236,0,57,10.750322343062425,happy
../EMOPIA_1.0/midis\Q1_doM_LWo-74A_1.mid,39.98958333333333,28,105,64.35092348284961,13.831661051086375,11,110,84.8311345646438,14.505862031517013,120.0,0.0,215,215.0,0.7541089489885665,0.6160054134090969,0.816865274222381,0.9261213720316622,379,0,99,14.505862031517013,happy
../EMOPIA_1.0/midis\Q1_doM_LWo-74A_2.mid,29.819010416666664,28,97,67.36531365313652,15.153925355626823,52,114,98.01476014760148,7.8702440589626494,120.0,0.0,171,171.0,0.7802169818573185,0.719009297655087,0.9215504332441911,0.948339483394834,271,0,62,7.8702440589626494,happy
../EMOPIA_1.0/midis\Q1_doM_LWo-74A_3.mid,18.009114583333332,26,98,68.89010989010988,16.54627247917056,40,108,90.0,11.34571613981571,120.0,0.0,104,104.0,0.5133642399267399,0.45901104141828986,0.8941235203367369,0.8901098901098901,182,0,68,11.34571613981571,happy
../EMOPIA_1.0/midis\Q1_doM_LWo-74A_4.mid,39.98958333333333,26,100,64.44111349036403,16.736855600047505,49,114,96.13490364025697,10.116717255681312,120.0,0.0,301,301.0,0.710379862598144,0.5194216233663446,0.7311885523705746,0.9421841541755889,467,0,65,10.116717255681312,happy
../EMOPIA_1.0/midis\Q1_DX1IK3z1w10_1.mid,36.73958333333333,32,92,65.69476744186046,15.271853440367225,42,111,90.28197674418605,13.576189854896821,120.0,0.0,245,245.0,0.8703594355620154,0.8454755223224029,0.9714096128301931,0.938953488372093,344,0,69,13.576189854896821,happy
